0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
5;9;
0;6;
6;2;
8;3;
9;5;
1;3;
4;6;
7;9;
2;3;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
90;15;
10;13;
40;16;
70;19;
20;13;
50;19;
0;16;
60;12;
80;13;
